clean_text,label,id
rt pengguna aku percaya kok mereka itu sebenarnya baik cuma karena hasutan manusia tapi mirip iblis saja jadi mereka memandang saya xe x xa,abusive,1450
rt pengguna pengguna oh ternyata kesibukan bertambah promosi hoaks kampret lah nini nomor bisa di daftar ke pengguna tidak biar tidak p xe x xa,abusive,1451
rt pengguna kesayangan asal ketemu jepit kontol uniform resource locator,pelecehan seksual,1452
rt pengguna apa benda bodoh aku pergi beli makanan kejap terus mati perang pun aku tak tau bila start uniform resource locator,abusive,1453
rt pengguna pengguna pengguna pengguna pengguna pengguna pengguna kayak monyet,abusive,1454
rt pengguna berondong sampai kontol cakap panjang crot uniform resource locator,pelecehan seksual,1455
rt pengguna rabi israel sebut orang berkulit hitam sebagai xe x x cmonyet xe x x di picu kecaman keras uniform resource locator,abusive,1456
rt pengguna pengguna sejak kapan perizinan satu pintu di bawah camat xf x f x xa xf x f x xa politisi partai rampok memang otak e cacingan bilang ke pak xe x xa,abusive,1457
rt pengguna masa jam an sudah mu tidur ya aku mengganggu terus km malam jumat ngentot jumat malam harus ngentot lagi sama dek nung uniform resource locator,pelecehan seksual,1458
rt pengguna swafoto sebelum mandi mau lihat kelanjutan mak kuli bangunan kekar berotot ini mengocok kontol sampai muncrat uniform resource locator,pelecehan seksual,1459
rt pengguna lagi habis ngentot some di hutan bareng tentara teman kenalan hehe baru pertama kali some sama tentara nasional indonesia kekar begini xe x xa,pelecehan seksual,1460
rt pengguna xf x f x xb mari kita gerakan anti bully jadilah warganet cerdas dan xf x f x xb coy sudah lihat instagram syahrini dan xf x f x xb wah anjing tidak bisa dibiarkan sama xe x xa,abusive,1461
rt pengguna forever alone tahap dewa gila babi member aku seorang nih uniform resource locator,abusive,1462
rt pengguna pengguna ahok ini sosok yang komplit selain hatinya busuk ucapannya menjijikkan perbuatannya tidak kalah berengsek menista xe x xa,abusive,1463
rt pengguna abg toge mendesah ngentot di atas dan dan video bokep full begitu uniform resource locator uniform resource locator,pelecehan seksual,1464
rt pengguna siapapun yang mengelola perkara sistem tiket masuk ke bromo tengger semeru ini memang biadab idiot pantek jembat,pelecehan seksual,1465
rt pengguna banyak banget lelaki berengsek di dunia ini dan mudah an kamu tidak termasuk ya uniform resource locator,abusive,1466
rt pengguna om ini xf x f x x menggoda banget pamer kontol besar bikin pikiran terbawa arus cinta xf x f x x uniform resource locator,pelecehan seksual,1467
rt pengguna jujur sampai sekarang gue tidak pernah ngentot sama cowok kissing apapun kalaupun pernah gue baru x ngewe sama cewek gue bisexual xe x xa,pelecehan seksual,1468
rt pengguna mesum ketahuan warga suruh lanjutkan haha xf x f x x xf x f x x walaupun di kocok dan di emut tapi kontol nya puret tidak bisa tegang xe x xa,pelecehan seksual,1469
rt pengguna pacarnya siapa ini suruh mengemut kontol senang eram dan dan kimcil sange bokep lokal sepong ngentot susu montok,pelecehan seksual,1470
rt pengguna habis jogging pagi kebelet ngentot retweet sayang uniform resource locator,pelecehan seksual,1471
rt pengguna lihat video ini pasti kontol langsung ngaceng ekspresinya bikin tidak menahan serasa ingin crottttt uniform resource locator,pelecehan seksual,1472
rt pengguna pengguna untuk gue tidak goblok begitu,abusive,1473
rt pengguna menonton drama korea sambil ngentot ngewe memek memek basah jilat memek toket toket mulus kontol bispak binal bokep po xe x xa,pelecehan seksual,1474
rt pengguna pengikut mli pada kayak tai nih giliran twit tidak lucu dibilangnya gue yang admin giliran twit lucu malah dibilang twit xe x xa,abusive,1475
rt pengguna part bo xe x x online bottom bertato iya masih sempit kontol gue sampai kena tai lagi xf x f x x di xf x f x f xbc mantappppppppp uniform resource locator,pelecehan seksual,1476
rt pengguna part anjing enak banget sih ganteng bertato merasakan setiap sodokan kontol gue xf x f x xa xf x f x xa uniform resource locator,pelecehan seksual,1477
rt pengguna part ini baru namanya ngentot bo online orang kalau pakai pelumas alami meng berasa legit rt relevan uniform resource locator,pelecehan seksual,1478
rt pengguna sange aaaaaaaaaah memek gatal sayang ingin diseruduk kontol retweet sayang yang ingin ngentot xf x f x x ayo uniform resource locator,pelecehan seksual,1479
rt pengguna butuh cowok kontol gede yang bisa hangatkan dimusim hujan horny ah hawanya bikin ingin ngentot terus ya sayang xf x f x x retweet yang nger xe x xa,pelecehan seksual,1480
rt pengguna memek gatal ingin di ngentot pakai kontol keker,pelecehan seksual,1481
rt pengguna pengguna manis cuma di awal butut goblok soler out herjos out,abusive,1482
rt pengguna asli punya pengguna mau minta video foto kontol gue lagi ini nomor wa gue tonton bagian terakhirnya b xe x xa,pelecehan seksual,1483
rt pengguna pengguna preman kampungan monyong putih kok dikasih panggung merusak acara enek lihatnya,abusive,1484
rt pengguna cengeng kamu tai uniform resource locator,abusive,1485
rt pengguna kalau aku cantik tapi memek ku coklat kamu masih suka tidak dan dan ngentot memek kontol sange pagi crot,pelecehan seksual,1486
rt pengguna ya gustiiii apakah ini yang dinamakan berengsek begitu menemukan ai konfrontasi saja langsung dan baik ketahuan istri lo kenapa xe x xa,abusive,1487
rt pengguna aliansi dajjal freemason membuat gaduh di sekte indonesia meluncurkan tokoh perpartaian untuk berteriak menghina islam xe x xa,abusive,1488
rt pengguna berondong kontol berondong kontol lokal prank straight kontol berondong uniform resource locator,pelecehan seksual,1489
rt pengguna hore hari ini dapat cowok ganteng di azar xf x f x x xf x f x x berondong lokal kontol lokal kontol kontol berondong prank uniform resource locator,pelecehan seksual,1490
rt pengguna monyet kamu songong uniform resource locator,abusive,1491
rt pengguna pengguna nuser nuser kalau kunyuk ini tidak ditindak pemerintah dan pak jokowi pantas disebut lemah nuser xe x xa,abusive,1492
rt pengguna ya allah ini xl tidak kurang kampret lagi apa koneksinya pengguna,abusive,1493
rt pengguna sih cantik jago mengemut alias sepong kontol teteknya kelihatan jadi bikin sange ingin juga dong kontol kayak begitu xe x xa,pelecehan seksual,1494
rt pengguna pengguna arseto ini kunyuk yang sedang cari panggung,abusive,1495
rt pengguna perek dibayar juta per crot sedangkan abg abg baru kenal crot malah mau gratis sama pacarnya yang bensin saja susah kakak xe x xa,pelecehan seksual,1496
rt pengguna bodoh amat anjir bodoh tertawa gue tertawa astagfirullah humor banget uniform resource locator,abusive,1497
rt pengguna himpunan tai iblis,abusive,1498
rt pengguna ini adalah salah satu iblis betina yang lagi gentayangan duku calon legislatif gagal nsi penipu ijazah palsu nskg dia telah ber xe x xa,abusive,1499
rt pengguna kebelet ngentot di kamar mandi xf x f x x di nurl,pelecehan seksual,1500
rt pengguna tante tidak tahan dientot kontol gede uniform resource locator,pelecehan seksual,1501
rt pengguna enggak mengerti lagi sama tentara nasional indonesia yang mau maunya ngewe banci mending buat tania saja itu tentara nasional indonesia nya tania kasih memek uniform resource locator,pelecehan seksual,1502
rt pengguna pengguna pengguna pengguna pengguna plonga plongo koyo bencong xf x f x x,abusive,1503
rt pengguna baru pertama kalau kulum kontol nih kayaknya uniform resource locator,pelecehan seksual,1504
rt pengguna kadang kontol rasanya manis kadang juga asem kenapa ya nurl,pelecehan seksual,1505
rt pengguna jilat kontol sampai tegang baru memasukkan memek,pelecehan seksual,1506
rt pengguna sudah basah memek ingin di entot,pelecehan seksual,1507
rt pengguna pegawai bank danamon lagi asyik mengemut kontol pacarnya video lengkapnya begitu begitu uniform resource locator bokep terbaru xe x xa,pelecehan seksual,1508
rt pengguna jaga gf nih ibarat kita jaga kebun kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi kamu know b xe x xa,abusive,1509
rt pengguna pengguna pengguna dan niklan bego buatan partai bego untuk pemilih bego,abusive,1510
rt pengguna pengguna pengguna kamu rabun apa budek gue menulis tidak berbicara dan xf x f x x xf x f x x,abusive,1511
rt pengguna bir sebenarnya bosan tubir rupiah tapi lihat mereka goblok jadi seru,abusive,1512
rt pengguna wasit goblok itu sah goal,abusive,1513
rt pengguna sayang banget kalau tidak di bagikan cewek jilbab bro cantik ya padahal haha ngentot di toilet uniform resource locator,pelecehan seksual,1514
rt pengguna nih memek setiap hari sange mulu,pelecehan seksual,1515
rt pengguna pengguna lost respect untuk kesekian kalinya buat agency yang kamu banggakan buat artis yang kamu banggakan kelakuan tai kucing xe x xa,abusive,1516
rt pengguna bunda yang pro banget goyang kontol suaminya private bun xf x f x x tidak bosan lihat video ini xf x f x x di terus kasih rt biar vera bisa lihat terus xf x f x x di dan nhtt xe x xa,pelecehan seksual,1517
rt pengguna setiap memek cewek itu beda memek pengguna beda juga bulu nya juga tidak begitu tidak ada yang tau bagaimana yang tau cuma paca xe x xa,pelecehan seksual,1518
rt pengguna pengguna memanggilnya jangan pelan mbak cebong budek semua xf x f x x xf x f x x xf x f x x,abusive,1519
rt pengguna ketika memek becek aku harus apa,pelecehan seksual,1520
rt pengguna banyak penipu tai gue menyumpahi tidak bakal berkah hidup kamu anjing,abusive,1521
rt pengguna bermain twitter mulu pantas saja goblok,abusive,1522
rt pengguna pengguna pengguna kunyuk satu nih yang gue punya wkwk,abusive,1523
rt pengguna ajari aku bagaimana bersikap masa bodoh seperti yang kamu lakukan padaku xf x f x x,abusive,1524
rt pengguna tidak ada urusannya monyet gue broken home tidak begitu amat malah dipukuli sama teman gue yang kayak raya tidak ada tidak ada h xe x xa,abusive,1525
rt pengguna abg sama sange telanjang masturbasi xf x f x xa dan dan bokep indo cumtribute engas memek becek bugil ahok bokep barat cewek seksi pasukan xe x xa,pelecehan seksual,1526
rt pengguna mahasiswi sange mengocok memek dan dan colok memek mengintip bokep indo vivov kimcil bokep sma pasangan suami istri ngentot tante girang bugilte xe x xa,pelecehan seksual,1527
rt pengguna anjir di fuck sama kontol kuda uniform resource locator,pelecehan seksual,1528
sa tanya pasal kerja kamu tanya lagi lain dari kerja aduh sa umban kamu guna babi,abusive,1529
sampai bila bila hati tak akan bersih dengan melihat orang dengan mata yang merendahkan martabat orang lain apa worst thinking kamu are any better tahan them perangai hampir sama dengan iblis,abusive,1530
saya tidak gila sinting uniform resource locator,abusive,1531
saya mencium bau bau pecun uniform resource locator,pelecehan seksual,1532
sebelumnya pengguna mentwit soal sim dan bagaimana cara buatannya dan belakang gue lihat banyak gambar ini seliweran dan nada yang simnya menembak sama mungut di pos ronda ada jadi tentang tingkat kecerdasan pengemudi yang bego sama idiot dan pertanyaannya kok bisa pada dapat sim bagaimana caranya dan eak uniform resource locator,abusive,1533
sebelum tentara saudi tiba di suriah isis banci lari ke libya uniform resource locator uniform resource locator,abusive,1534
sebenarnya perempuan juga bisa lebih berengsek dari laki laki ketika mata hatinya tertutup,abusive,1535
sebenarnya pacar gue itu idiot,abusive,1536
seharian bedrest gue pikir sudah malam ternyata baru setengah bajingan,abusive,1537
sejauh ini waktu kosong dalam malamku kamu masih terlintas dibenakku dan tersenyum hatiku berkata sih berengsek bikin rindu terus,abusive,1538
sekarang nih sudah tak mampu tersenyum rasa terduduk babi babi babi,abusive,1539
sekarang yang gembel gembel twitter dan whatsapp chat tidak jelas di whatsapp langsung blok apa lagi yang bebencongan minggir cuihhhh kenapa tidak cepat kena mati saja kayak yang banci dan feminim sialan ganggu orang saja orang dari baik sampai kasar memang dasar bencong tidak tau malu,abusive,1540
sempat putus terus aku masih belum berani approach dan menunggu lagi pas sudah berani eh sih kunyuk balikan ya sudah lah ya menunggu lagi,abusive,1541
seorang bajingan tidak pants untuk di pertahankan,abusive,1542
seram banget setan,abusive,1543
sesama berkirim sms tapi malu in hhhh bangkai kesal gue,abusive,1544
sesuai janji woi kamu balik jadi kibum anjir kunyuk sudah back eak pengguna pengguna xf x f x x a xf x f x x a xf x f x x a,abusive,1545
setidaknya gue punya jari tengah buat kamu sebelum gue ukur nyali sama bacot kamu xf x f x x f,abusive,1546
sherlock holmes itu idiot geraham bel itu bodoh yang satu detektif yang satu penemu telepon tapi tak seorangpun yang menemukanmu selain aku aku jenius ya,abusive,1547
sih goblok menyuruh mengupas kulit kacang hijau ber baskom baskom tolol banget tai dikira gampang anjing kurang kerjaan banget hidupnya monyet tidak balik balik gue,abusive,1548
sial banget aku hari ini sudah kena copet sakit mencret jalan kepleset kaki lecet muka di jepret sama karet eh sekarang status sekarang malah di baca sama monyet wkwk,abusive,1549
siapa yang kunyuk mas hehe uniform resource locator,abusive,1550
siapa yang ingin di sodok memeknya chat yuk di wa bahan bakar minyak andi balas sange horny jomlo tante janda cewek chat sex kontol sex,pelecehan seksual,1551
sinden banci kocak princess aprilia amp admin onggo inggi uniform resource locator melalui pengguna,abusive,1552
sinting gue asli anak winner benaran pada punya twitter,abusive,1553
sinting ini sanca records setelah kemarin sukses cover soundtrack wiro sableng sekarang sukses juga cover soundtrack kuat morfin power rangers dan juara nurl,abusive,1554
sinting kamu sana minum obat uniform resource locator,abusive,1555
sinting sih bukan cuma pemain sepak bola tapi juga jualan bahan kimia uniform resource locator,abusive,1556
sinting sudah digedekan volumenya sudah di dengarkan taunya pas diputar bukan day marah,abusive,1557
sinting sp keluar tanggal maret rencana kirim maret juga xf x f x x xf x f x x xf x f x x xf x f x x modar,abusive,1558
sinyal gembel banget apa dah,abusive,1559
sinyal mu kok tai su pengguna,abusive,1560
sis kalau tak suka sis cakap je depan muka sis puas hati amp dia pun tahu perangai bodoh dia sok hidup bahagia tidak ada masalah muka berseri seri duit makin banyak pokok subur pencemaran makin kurang kesan rumah hijau pun boleh kurang,abusive,1561
sisaan sore jalan sama sih kunyuk uniform resource locator,abusive,1562
solo susilo bambang yudhoyono jam kampungan bin udik soalnya lebih parah dari tahun yang lain lain,abusive,1563
sompret ador di lindungi belum sempat gue follow haha,abusive,1564
sompret sekali lagi enak enak tiduran tiba tiba hujan harus memasukkan jemuran eh menit kemudian terang lagi ingin berkata halus xf x f x xb xf x f x xb xf x f x xb,abusive,1565
